id_item,id_pedido,id_produto,quantidade,preco_unitario,desconto_item,valor_item
88438,40221,176,1,405.76,0.0,405.76
88439,40221,378,1,227.81,0.0,227.81
88440,40222,246,1,202.22,0.0,202.22
88441,40222,324,2,138.85,27.77,249.93
88442,40222,245,1,1422.66,142.27,1280.39
88443,40223,410,1,306.16,0.0,306.16
88444,40223,248,1,1578.51,0.0,1578.51
88445,40224,98,2,230.17,0.0,460.34
88446,40224,53,3,53.69,0.0,161.07
88447,40224,141,1,876.47,0.0,876.47
88448,40225,336,1,128.31,0.0,128.31
88449,40225,476,4,180.12,0.0,720.48
88450,40225,293,2,381.87,38.19,725.55
88451,40226,176,1,405.76,60.86,344.9
88452,40226,109,1,228.13,0.0,228.13
88453,40226,461,2,93.37,0.0,186.74
88454,40226,28,1,84.91,12.74,72.17
88455,40227,195,2,152.06,0.0,304.12
88456,40228,287,1,274.76,0.0,274.76
88457,40228,206,3,59.76,0.0,179.28
88458,40228,148,1,860.35,0.0,860.35
88459,40229,378,1,227.81,0.0,227.81
88460,40229,386,2,60.59,0.0,121.18
88461,40229,53,2,53.69,0.0,107.38
88462,40230,111,2,747.24,74.72,1419.76
88463,40230,182,2,116.56,0.0,233.12
88464,40231,288,1,456.92,0.0,456.92
88465,40231,81,1,332.29,0.0,332.29
88466,40232,343,1,389.98,0.0,389.98
88467,40232,36,1,477.42,0.0,477.42
88468,40232,262,1,589.98,0.0,589.98
88469,40233,367,2,457.38,0.0,914.76
88470,40233,205,1,392.11,19.61,372.5
88471,40234,404,1,679.99,34.0,645.99
88472,40234,257,1,634.07,31.7,602.37
88473,40234,228,1,199.9,0.0,199.9
88474,40235,256,1,86.88,0.0,86.88
88475,40235,352,1,67.19,10.08,57.11
88476,40235,451,1,64.39,3.22,61.17
88477,40236,195,1,152.06,0.0,152.06
88478,40236,450,3,246.75,0.0,740.25
88479,40237,291,1,1834.91,0.0,1834.91
88480,40237,301,1,621.98,31.1,590.88
88481,40238,75,1,572.82,57.28,515.54
88482,40238,189,1,319.55,0.0,319.55
88483,40239,126,1,292.06,14.6,277.46
88484,40239,353,2,202.79,0.0,405.58
88485,40239,339,1,140.77,0.0,140.77
88486,40240,184,1,346.78,0.0,346.78
88487,40241,321,2,246.85,0.0,493.7
88488,40241,66,3,475.17,71.28,1354.23
88489,40242,435,2,197.91,0.0,395.82
88490,40243,443,2,481.51,96.3,866.72
88491,40244,77,1,359.08,17.95,341.13
88492,40244,228,2,199.9,19.99,379.81
88493,40245,396,1,388.2,0.0,388.2
88494,40245,469,1,52.91,0.0,52.91
88495,40245,458,1,285.7,0.0,285.7
88496,40246,20,1,306.9,0.0,306.9
88497,40247,168,1,444.55,0.0,444.55
88498,40247,462,2,110.35,33.1,187.6
88499,40248,146,1,403.2,0.0,403.2
88500,40248,486,2,234.88,0.0,469.76
88501,40249,154,2,220.64,44.13,397.15
88502,40250,47,1,243.79,0.0,243.79
88503,40251,132,3,1037.63,0.0,3112.89
88504,40251,54,2,260.44,0.0,520.88
88505,40252,400,1,478.07,0.0,478.07
88506,40252,347,1,915.83,0.0,915.83
88507,40253,138,2,439.01,0.0,878.02
88508,40253,403,1,53.13,7.97,45.16
88509,40254,95,1,273.61,0.0,273.61
88510,40254,479,2,964.6,192.92,1736.28
88511,40255,500,1,47.16,4.72,42.44
88512,40255,142,1,331.53,33.15,298.38
88513,40255,220,1,248.05,0.0,248.05
88514,40256,253,3,555.76,0.0,1667.28
88515,40257,492,3,440.69,0.0,1322.07
88516,40257,295,3,262.52,39.38,748.18
88517,40258,459,1,846.28,126.94,719.34
88518,40258,385,2,213.51,0.0,427.02
88519,40259,232,1,130.32,0.0,130.32
88520,40259,399,1,186.88,0.0,186.88
88521,40260,472,1,168.53,0.0,168.53
88522,40261,178,3,253.12,0.0,759.36
88523,40261,1,1,282.39,0.0,282.39
88524,40262,380,1,100.32,5.02,95.3
88525,40263,316,3,1719.47,0.0,5158.41
88526,40263,212,1,768.71,0.0,768.71
88527,40263,342,1,335.1,16.76,318.34
88528,40264,338,2,331.46,66.29,596.63
88529,40265,155,1,207.08,0.0,207.08
88530,40266,166,1,56.16,0.0,56.16
88531,40266,157,1,1490.54,0.0,1490.54
88532,40266,137,1,138.5,6.93,131.57
88533,40266,208,2,325.58,0.0,651.16
88534,40266,345,2,632.85,126.57,1139.13
88535,40267,367,2,457.38,0.0,914.76
88536,40267,80,1,1519.77,0.0,1519.77
88537,40268,300,1,1196.68,0.0,1196.68
88538,40268,232,1,130.32,0.0,130.32
88539,40268,82,1,263.41,0.0,263.41
88540,40268,164,1,345.24,0.0,345.24
88541,40269,465,1,104.67,0.0,104.67
88542,40270,243,4,230.28,0.0,921.12
88543,40271,149,3,406.41,0.0,1219.23
88544,40271,266,1,43.33,0.0,43.33
88545,40272,219,1,57.92,0.0,57.92
88546,40272,133,3,667.4,0.0,2002.2
88547,40272,233,1,62.54,0.0,62.54
88548,40272,278,1,397.33,39.73,357.6
88549,40273,312,4,635.93,0.0,2543.72
88550,40274,393,1,497.61,0.0,497.61
88551,40274,340,1,606.04,0.0,606.04
88552,40275,78,1,1233.01,123.3,1109.71
88553,40275,481,4,836.29,0.0,3345.16
88554,40275,81,1,332.29,0.0,332.29
88555,40275,444,1,674.49,0.0,674.49
88556,40275,346,1,53.28,0.0,53.28
88557,40276,283,1,51.19,2.56,48.63
88558,40276,147,1,278.34,0.0,278.34
88559,40276,404,1,679.99,0.0,679.99
88560,40277,110,1,1839.27,0.0,1839.27
88561,40277,127,1,1365.53,0.0,1365.53
88562,40277,342,1,335.1,0.0,335.1
88563,40278,411,1,777.6,0.0,777.6
88564,40278,306,1,99.19,0.0,99.19
88565,40279,100,4,29.6,0.0,118.4
88566,40280,119,2,910.77,0.0,1821.54
88567,40280,330,1,326.09,0.0,326.09
88568,40281,67,1,591.6,59.16,532.44
88569,40282,390,1,353.78,17.69,336.09
88570,40282,280,3,544.54,0.0,1633.62
88571,40283,79,1,269.07,13.45,255.62
88572,40283,329,3,368.94,55.34,1051.48
88573,40283,291,1,1834.91,0.0,1834.91
88574,40284,406,1,528.99,0.0,528.99
88575,40284,189,1,319.55,0.0,319.55
88576,40285,381,1,25.06,0.0,25.06
88577,40285,470,1,22.47,0.0,22.47
88578,40285,126,1,292.06,0.0,292.06
88579,40286,165,4,440.32,0.0,1761.28
88580,40286,259,1,559.91,0.0,559.91
88581,40286,80,1,1519.77,0.0,1519.77
88582,40286,190,1,487.21,0.0,487.21
88583,40287,212,1,768.71,76.87,691.84
88584,40288,40,1,41.35,0.0,41.35
88585,40288,368,3,567.64,0.0,1702.92
88586,40288,51,1,480.81,0.0,480.81
88587,40289,149,1,406.41,0.0,406.41
88588,40289,229,1,578.64,28.93,549.71
88589,40290,68,1,381.19,0.0,381.19
88590,40291,139,1,492.18,0.0,492.18
88591,40292,151,3,528.49,237.82,1347.65
88592,40292,434,1,79.88,7.99,71.89
88593,40292,280,3,544.54,0.0,1633.62
88594,40293,94,1,1804.89,0.0,1804.89
88595,40293,467,1,340.69,0.0,340.69
88596,40293,202,1,27.4,0.0,27.4
88597,40293,54,1,260.44,0.0,260.44
88598,40294,146,1,403.2,0.0,403.2
88599,40295,49,1,470.49,0.0,470.49
88600,40295,414,2,379.72,75.94,683.5
88601,40296,112,1,580.03,0.0,580.03
88602,40296,390,2,353.78,0.0,707.56
88603,40296,354,1,1184.44,0.0,1184.44
88604,40297,374,1,146.37,0.0,146.37
88605,40297,59,1,291.63,0.0,291.63
88606,40297,188,1,165.39,0.0,165.39
88607,40297,304,1,245.12,0.0,245.12
88608,40297,31,3,410.35,0.0,1231.05
88609,40298,3,1,366.35,0.0,366.35
88610,40298,286,1,44.99,2.25,42.74
88611,40299,369,2,133.54,0.0,267.08
88612,40300,115,1,545.08,27.25,517.83
88613,40300,281,1,203.5,0.0,203.5
88614,40300,498,1,592.38,0.0,592.38
88615,40300,128,1,51.46,2.57,48.89
88616,40300,262,1,589.98,0.0,589.98
88617,40301,193,2,25.71,0.0,51.42
88618,40301,176,1,405.76,0.0,405.76
88619,40301,406,1,528.99,0.0,528.99
88620,40302,258,1,488.88,0.0,488.88
88621,40302,129,1,328.67,0.0,328.67
88622,40303,484,1,69.16,6.92,62.24
88623,40303,112,1,580.03,0.0,580.03
88624,40304,229,2,578.64,0.0,1157.28
88625,40304,402,1,232.64,0.0,232.64
88626,40304,120,1,64.89,0.0,64.89
88627,40304,429,1,370.95,55.64,315.31
88628,40304,433,1,420.63,0.0,420.63
88629,40305,410,1,306.16,30.62,275.54
88630,40305,267,1,609.89,60.99,548.9
88631,40306,343,1,389.98,19.5,370.48
88632,40307,62,2,75.78,0.0,151.56
88633,40308,358,1,447.15,0.0,447.15
88634,40308,86,2,161.9,0.0,323.8
88635,40308,169,1,28.08,4.21,23.87
88636,40308,333,1,1760.85,0.0,1760.85
88637,40309,147,1,278.34,0.0,278.34
88638,40310,150,1,98.25,0.0,98.25
88639,40310,149,1,406.41,0.0,406.41
88640,40310,15,1,522.57,0.0,522.57
88641,40310,429,2,370.95,0.0,741.9
88642,40310,304,1,245.12,0.0,245.12
88643,40311,357,1,588.86,88.33,500.53
88644,40311,251,3,315.76,0.0,947.28
88645,40312,87,1,615.05,30.75,584.3
88646,40312,486,1,234.88,0.0,234.88
88647,40312,25,2,129.08,0.0,258.16
88648,40313,116,2,1256.01,0.0,2512.02
88649,40314,175,3,377.52,113.26,1019.3
88650,40314,420,1,302.73,0.0,302.73
88651,40314,481,1,836.29,0.0,836.29
88652,40314,347,1,915.83,0.0,915.83
88653,40315,241,2,151.78,0.0,303.56
88654,40315,482,1,426.62,0.0,426.62
88655,40315,82,1,263.41,39.51,223.9
88656,40315,449,1,408.17,40.82,367.35
88657,40316,250,1,422.96,42.3,380.66
88658,40316,309,1,596.2,0.0,596.2
88659,40316,8,1,47.63,0.0,47.63
88660,40317,364,1,1028.56,51.43,977.13
88661,40317,56,1,1140.78,0.0,1140.78
88662,40318,393,1,497.61,24.88,472.73
88663,40318,71,1,267.56,40.13,227.43
88664,40318,462,1,110.35,11.04,99.31
88665,40319,443,1,481.51,0.0,481.51
88666,40320,321,1,246.85,0.0,246.85
88667,40320,51,2,480.81,0.0,961.62
88668,40320,334,1,373.05,0.0,373.05
88669,40321,412,1,206.18,0.0,206.18
88670,40321,60,2,1339.8,0.0,2679.6
88671,40322,430,2,208.64,0.0,417.28
88672,40323,225,1,506.32,50.63,455.69
88673,40323,28,1,84.91,4.25,80.66
88674,40323,220,2,248.05,24.81,471.29
88675,40324,168,2,444.55,0.0,889.1
88676,40324,83,1,392.77,0.0,392.77
88677,40325,359,1,1087.37,0.0,1087.37
88678,40325,226,2,97.15,0.0,194.3
88679,40326,49,1,470.49,0.0,470.49
88680,40326,243,1,230.28,34.54,195.74
88681,40327,86,1,161.9,0.0,161.9
88682,40327,201,1,1113.84,0.0,1113.84
88683,40327,485,1,812.13,0.0,812.13
88684,40328,266,1,43.33,2.17,41.16
88685,40329,38,1,617.24,0.0,617.24
88686,40330,383,1,306.03,0.0,306.03
88687,40331,103,2,830.74,0.0,1661.48
88688,40331,37,3,55.66,0.0,166.98
88689,40331,415,1,783.51,0.0,783.51
88690,40331,469,2,52.91,0.0,105.82
88691,40332,103,1,830.74,0.0,830.74
88692,40332,240,1,568.64,0.0,568.64
88693,40332,420,2,302.73,0.0,605.46
88694,40333,228,3,199.9,0.0,599.7
88695,40334,268,1,735.4,0.0,735.4
88696,40334,70,1,264.41,13.22,251.19
88697,40335,106,1,721.04,0.0,721.04
88698,40335,348,1,1722.2,0.0,1722.2
88699,40335,119,1,910.77,0.0,910.77
88700,40336,34,4,298.44,0.0,1193.76
88701,40336,323,1,386.9,0.0,386.9
88702,40337,212,1,768.71,38.44,730.27
88703,40338,171,4,228.98,0.0,915.92
88704,40338,478,2,522.34,0.0,1044.68
88705,40339,151,1,528.49,0.0,528.49
88706,40340,485,1,812.13,121.82,690.31
88707,40340,136,1,1747.63,262.14,1485.49
88708,40340,19,2,335.58,0.0,671.16
88709,40340,357,1,588.86,0.0,588.86
88710,40341,291,1,1834.91,0.0,1834.91
88711,40341,235,1,93.71,0.0,93.71
88712,40341,20,3,306.9,0.0,920.7
88713,40341,94,1,1804.89,0.0,1804.89
88714,40341,13,3,310.16,93.05,837.43
88715,40342,210,2,103.27,0.0,206.54
88716,40342,152,1,696.66,0.0,696.66
88717,40343,220,1,248.05,24.81,223.24
88718,40343,254,1,480.24,0.0,480.24
88719,40343,30,4,699.23,0.0,2796.92
88720,40344,175,1,377.52,18.88,358.64
88721,40345,249,3,304.07,0.0,912.21
88722,40346,70,1,264.41,0.0,264.41
88723,40346,117,1,505.13,25.26,479.87
88724,40347,36,2,477.42,0.0,954.84
88725,40348,152,1,696.66,34.83,661.83
88726,40349,144,1,449.91,0.0,449.91
88727,40349,148,1,860.35,0.0,860.35
88728,40350,17,2,196.14,0.0,392.28
88729,40350,243,1,230.28,0.0,230.28
88730,40350,71,1,267.56,0.0,267.56
88731,40351,94,1,1804.89,0.0,1804.89
88732,40351,241,1,151.78,7.59,144.19
88733,40352,475,1,542.0,27.1,514.9
88734,40352,333,1,1760.85,0.0,1760.85
88735,40352,380,2,100.32,20.06,180.58
88736,40352,201,1,1113.84,0.0,1113.84
88737,40353,453,1,47.17,0.0,47.17
88738,40353,73,1,230.9,0.0,230.9
88739,40353,250,2,422.96,0.0,845.92
88740,40354,445,2,252.8,0.0,505.6
88741,40354,295,3,262.52,0.0,787.56
88742,40354,22,1,172.31,8.62,163.69
88743,40354,340,1,606.04,0.0,606.04
88744,40355,418,1,564.71,0.0,564.71
88745,40355,271,1,194.2,19.42,174.78
88746,40356,88,1,428.09,0.0,428.09
88747,40356,56,1,1140.78,0.0,1140.78
88748,40357,234,1,56.17,2.81,53.36
88749,40358,114,2,381.15,0.0,762.3
88750,40358,447,3,492.31,0.0,1476.93
88751,40359,201,1,1113.84,0.0,1113.84
88752,40359,343,1,389.98,0.0,389.98
88753,40359,125,1,100.74,5.04,95.7
88754,40360,108,2,382.1,0.0,764.2
88755,40361,272,1,967.91,48.4,919.51
88756,40361,430,1,208.64,0.0,208.64
88757,40361,140,1,1731.23,0.0,1731.23
88758,40362,182,3,116.56,0.0,349.68
88759,40363,254,1,480.24,0.0,480.24
88760,40363,280,2,544.54,108.91,980.17
88761,40363,339,1,140.77,0.0,140.77
88762,40363,450,1,246.75,0.0,246.75
88763,40364,147,2,278.34,0.0,556.68
88764,40364,314,1,388.47,0.0,388.47
88765,40365,195,1,152.06,15.21,136.85
88766,40365,299,1,2047.37,307.11,1740.26
88767,40366,451,2,64.39,0.0,128.78
88768,40367,236,1,51.08,0.0,51.08
88769,40367,58,2,213.07,0.0,426.14
88770,40367,86,1,161.9,0.0,161.9
88771,40367,456,1,543.42,0.0,543.42
88772,40367,303,1,73.91,0.0,73.91
88773,40368,133,2,667.4,66.74,1268.06
88774,40368,465,1,104.67,0.0,104.67
88775,40368,260,1,168.38,0.0,168.38
88776,40369,453,4,47.17,0.0,188.68
88777,40369,50,1,1559.39,77.97,1481.42
88778,40370,300,1,1196.68,119.67,1077.01
88779,40371,388,1,182.3,0.0,182.3
88780,40371,38,1,617.24,30.86,586.38
88781,40372,483,1,207.38,0.0,207.38
88782,40372,82,3,263.41,0.0,790.23
88783,40372,129,1,328.67,0.0,328.67
88784,40373,362,1,33.21,0.0,33.21
88785,40373,229,2,578.64,0.0,1157.28
88786,40374,18,1,216.42,0.0,216.42
88787,40374,326,1,1832.35,0.0,1832.35
88788,40374,72,1,1056.29,0.0,1056.29
88789,40375,257,1,634.07,63.41,570.66
88790,40376,340,1,606.04,90.91,515.13
88791,40376,439,1,55.25,2.76,52.49
88792,40376,404,1,679.99,102.0,577.99
88793,40377,440,1,81.49,0.0,81.49
88794,40378,265,1,453.67,0.0,453.67
88795,40378,88,1,428.09,42.81,385.28
88796,40379,258,2,488.88,0.0,977.76
88797,40379,366,1,289.01,0.0,289.01
88798,40379,236,1,51.08,0.0,51.08
88799,40380,78,1,1233.01,0.0,1233.01
88800,40381,150,1,98.25,0.0,98.25
88801,40381,497,1,1754.85,0.0,1754.85
88802,40381,474,1,49.57,2.48,47.09
88803,40381,208,1,325.58,0.0,325.58
88804,40382,488,1,858.44,0.0,858.44
88805,40382,477,1,62.33,3.12,59.21
88806,40382,3,1,366.35,0.0,366.35
88807,40383,22,2,172.31,0.0,344.62
88808,40384,434,1,79.88,0.0,79.88
88809,40385,206,1,59.76,0.0,59.76
88810,40385,370,1,31.67,4.75,26.92
88811,40386,14,3,314.48,0.0,943.44
88812,40386,132,1,1037.63,51.88,985.75
88813,40386,477,1,62.33,9.35,52.98
88814,40386,19,2,335.58,0.0,671.16
88815,40387,392,2,719.62,0.0,1439.24
88816,40387,8,1,47.63,0.0,47.63
88817,40387,186,1,580.3,29.02,551.28
88818,40387,438,4,28.2,0.0,112.8
88819,40388,424,1,621.42,62.14,559.28
88820,40388,219,1,57.92,0.0,57.92
88821,40389,219,1,57.92,2.9,55.02
88822,40389,37,1,55.66,2.78,52.88
88823,40389,297,1,505.22,0.0,505.22
88824,40389,1,2,282.39,0.0,564.78
88825,40390,92,1,418.4,20.92,397.48
88826,40391,195,2,152.06,0.0,304.12
88827,40391,18,1,216.42,0.0,216.42
88828,40392,376,1,453.69,22.68,431.01
88829,40392,208,1,325.58,0.0,325.58
88830,40393,286,1,44.99,0.0,44.99
88831,40393,55,1,574.34,0.0,574.34
88832,40393,347,1,915.83,0.0,915.83
88833,40393,81,1,332.29,0.0,332.29
88834,40394,439,1,55.25,2.76,52.49
88835,40394,289,3,153.72,0.0,461.16
88836,40395,99,1,1704.38,0.0,1704.38
88837,40396,120,1,64.89,3.24,61.65
88838,40396,18,1,216.42,0.0,216.42
88839,40396,252,2,237.74,47.55,427.93
88840,40397,351,1,363.01,0.0,363.01
88841,40397,346,1,53.28,0.0,53.28
88842,40398,270,1,216.82,0.0,216.82
88843,40399,70,1,264.41,0.0,264.41
88844,40399,412,2,206.18,0.0,412.36
88845,40399,340,1,606.04,60.6,545.44
88846,40399,132,2,1037.63,0.0,2075.26
88847,40400,380,1,100.32,0.0,100.32
88848,40400,115,1,545.08,0.0,545.08
88849,40400,225,1,506.32,0.0,506.32
88850,40401,143,3,597.99,0.0,1793.97
88851,40401,65,3,283.16,0.0,849.48
88852,40402,308,1,1192.22,0.0,1192.22
88853,40402,64,1,686.09,102.91,583.18
88854,40402,58,1,213.07,10.65,202.42
88855,40402,129,1,328.67,0.0,328.67
88856,40403,164,2,345.24,0.0,690.48
88857,40403,50,2,1559.39,0.0,3118.78
88858,40403,29,3,324.62,0.0,973.86
88859,40403,162,1,217.78,0.0,217.78
88860,40403,108,1,382.1,19.11,362.99
88861,40404,216,1,455.68,0.0,455.68
88862,40405,134,1,647.85,0.0,647.85
88863,40405,440,1,81.49,0.0,81.49
88864,40406,183,2,482.46,0.0,964.92
88865,40406,74,1,266.63,39.99,226.64
88866,40406,441,1,416.67,0.0,416.67
88867,40407,224,1,483.98,72.6,411.38
88868,40408,323,1,386.9,58.03,328.87
88869,40408,473,1,242.48,36.37,206.11
88870,40409,385,2,213.51,0.0,427.02
88871,40409,396,3,388.2,174.69,989.91
88872,40409,405,1,307.63,0.0,307.63
88873,40410,88,2,428.09,42.81,813.37
88874,40410,177,2,348.62,0.0,697.24
88875,40411,61,2,706.83,0.0,1413.66
88876,40411,60,2,1339.8,0.0,2679.6
88877,40411,156,2,806.18,0.0,1612.36
88878,40412,13,1,310.16,0.0,310.16
88879,40413,495,1,1287.58,0.0,1287.58
88880,40413,71,1,267.56,0.0,267.56
88881,40413,57,1,1602.32,80.12,1522.2
88882,40414,223,1,220.63,0.0,220.63
88883,40415,331,1,426.11,0.0,426.11
88884,40415,392,1,719.62,0.0,719.62
88885,40415,308,1,1192.22,0.0,1192.22
88886,40416,25,2,129.08,0.0,258.16
88887,40416,294,1,473.49,23.67,449.82
88888,40417,204,1,974.33,0.0,974.33
88889,40418,400,2,478.07,47.81,908.33
88890,40418,493,1,1098.62,54.93,1043.69
88891,40418,378,1,227.81,0.0,227.81
88892,40418,35,1,121.58,0.0,121.58
88893,40419,53,1,53.69,8.05,45.64
88894,40420,32,1,493.46,0.0,493.46
88895,40420,231,1,1464.57,0.0,1464.57
88896,40421,181,2,462.14,0.0,924.28
88897,40422,191,1,445.19,0.0,445.19
88898,40422,20,2,306.9,0.0,613.8
88899,40423,58,1,213.07,0.0,213.07
88900,40424,234,1,56.17,0.0,56.17
88901,40424,452,1,356.21,0.0,356.21
88902,40425,384,1,61.77,0.0,61.77
88903,40426,458,2,285.7,85.71,485.69
88904,40427,330,1,326.09,32.61,293.48
88905,40427,99,1,1704.38,170.44,1533.94
88906,40428,406,1,528.99,52.9,476.09
88907,40429,17,1,196.14,0.0,196.14
88908,40430,492,1,440.69,0.0,440.69
88909,40431,35,1,121.58,0.0,121.58
88910,40431,425,2,658.16,0.0,1316.32
88911,40432,118,2,834.79,0.0,1669.58
88912,40432,94,1,1804.89,270.73,1534.16
88913,40432,251,1,315.76,0.0,315.76
88914,40433,255,3,715.76,107.36,2039.92
88915,40434,259,1,559.91,0.0,559.91
88916,40434,88,1,428.09,0.0,428.09
88917,40434,41,3,413.43,0.0,1240.29
88918,40434,220,1,248.05,0.0,248.05
88919,40434,126,1,292.06,29.21,262.85
88920,40435,32,3,493.46,0.0,1480.38
88921,40436,474,1,49.57,0.0,49.57
88922,40436,409,2,306.05,30.61,581.49
88923,40436,264,2,727.96,0.0,1455.92
88924,40437,9,2,446.87,0.0,893.74
88925,40437,437,1,1380.87,0.0,1380.87
88926,40437,384,1,61.77,0.0,61.77
88927,40438,193,2,25.71,0.0,51.42
88928,40438,211,1,431.31,0.0,431.31
88929,40438,361,1,542.3,81.34,460.96
88930,40439,140,1,1731.23,0.0,1731.23
88931,40439,35,2,121.58,0.0,243.16
88932,40440,72,2,1056.29,0.0,2112.58
88933,40440,275,3,1081.83,0.0,3245.49
88934,40440,99,1,1704.38,85.22,1619.16
88935,40440,82,1,263.41,26.34,237.07
88936,40440,156,1,806.18,0.0,806.18
88937,40441,441,1,416.67,0.0,416.67
88938,40441,274,1,1118.41,0.0,1118.41
88939,40442,459,1,846.28,0.0,846.28
88940,40442,262,1,589.98,59.0,530.98
88941,40443,454,1,1308.77,0.0,1308.77
88942,40443,479,1,964.6,96.46,868.14
88943,40444,222,1,410.97,0.0,410.97
88944,40445,391,1,777.17,77.72,699.45
88945,40446,212,3,768.71,115.31,2190.82
88946,40447,115,4,545.08,327.05,1853.27
88947,40447,46,2,265.5,26.55,504.45
88948,40447,177,1,348.62,17.43,331.19
88949,40447,423,1,323.68,0.0,323.68
88950,40447,385,1,213.51,0.0,213.51
88951,40448,279,2,529.9,0.0,1059.8
88952,40448,201,2,1113.84,0.0,2227.68
88953,40448,177,1,348.62,0.0,348.62
88954,40448,159,1,686.54,34.33,652.21
88955,40449,205,2,392.11,0.0,784.22
88956,40449,254,1,480.24,0.0,480.24
88957,40450,284,3,131.83,0.0,395.49
88958,40451,260,3,168.38,75.77,429.37
88959,40451,8,2,47.63,0.0,95.26
88960,40451,324,1,138.85,0.0,138.85
88961,40452,129,2,328.67,0.0,657.34
88962,40452,317,1,615.4,61.54,553.86
88963,40453,351,1,363.01,0.0,363.01
88964,40453,68,2,381.19,0.0,762.38
88965,40454,215,1,446.74,22.34,424.4
88966,40454,157,1,1490.54,0.0,1490.54
88967,40454,355,1,233.24,11.66,221.58
88968,40454,259,1,559.91,0.0,559.91
88969,40455,69,2,966.66,96.67,1836.65
88970,40456,78,1,1233.01,0.0,1233.01
88971,40456,237,2,1417.77,0.0,2835.54
88972,40457,159,1,686.54,34.33,652.21
88973,40457,458,1,285.7,0.0,285.7
88974,40457,427,1,321.59,16.08,305.51
88975,40457,442,1,974.22,48.71,925.51
88976,40458,475,1,542.0,0.0,542.0
88977,40458,472,1,168.53,0.0,168.53
88978,40459,366,1,289.01,0.0,289.01
88979,40459,274,1,1118.41,0.0,1118.41
88980,40460,88,1,428.09,21.4,406.69
88981,40460,128,3,51.46,0.0,154.38
88982,40461,405,2,307.63,0.0,615.26
88983,40461,310,2,649.12,0.0,1298.24
88984,40462,5,1,631.56,31.58,599.98
88985,40463,88,1,428.09,0.0,428.09
88986,40463,389,1,631.25,31.56,599.69
88987,40464,359,1,1087.37,0.0,1087.37
88988,40464,279,1,529.9,0.0,529.9
88989,40464,97,1,168.9,0.0,168.9
88990,40464,314,1,388.47,0.0,388.47
88991,40464,214,1,431.53,0.0,431.53
88992,40465,227,1,910.83,0.0,910.83
88993,40465,4,1,577.84,0.0,577.84
88994,40466,314,1,388.47,0.0,388.47
88995,40466,367,1,457.38,0.0,457.38
88996,40466,236,1,51.08,0.0,51.08
88997,40467,24,1,184.36,0.0,184.36
88998,40467,35,1,121.58,6.08,115.5
88999,40468,54,1,260.44,13.02,247.42
89000,40468,310,1,649.12,0.0,649.12
89001,40468,59,2,291.63,0.0,583.26
89002,40468,136,2,1747.63,0.0,3495.26
89003,40468,300,1,1196.68,0.0,1196.68
89004,40469,301,4,621.98,0.0,2487.92
89005,40469,19,1,335.58,0.0,335.58
89006,40469,173,1,504.51,0.0,504.51
89007,40470,379,4,98.31,0.0,393.24
89008,40470,499,2,374.96,0.0,749.92
89009,40470,84,1,657.48,0.0,657.48
89010,40471,116,2,1256.01,0.0,2512.02
89011,40471,144,3,449.91,0.0,1349.73
89012,40472,198,1,744.0,0.0,744.0
89013,40472,426,1,1142.36,0.0,1142.36
89014,40473,156,2,806.18,0.0,1612.36
89015,40473,475,1,542.0,0.0,542.0
89016,40473,491,3,510.48,0.0,1531.44
89017,40474,343,1,389.98,19.5,370.48
89018,40474,173,2,504.51,151.35,857.67
89019,40474,58,1,213.07,0.0,213.07
89020,40475,24,1,184.36,27.65,156.71
89021,40476,156,1,806.18,0.0,806.18
89022,40476,256,1,86.88,8.69,78.19
89023,40477,210,1,103.27,0.0,103.27
89024,40477,318,1,701.27,105.19,596.08
89025,40477,385,1,213.51,32.03,181.48
89026,40478,271,1,194.2,0.0,194.2
89027,40478,151,4,528.49,0.0,2113.96
89028,40479,19,2,335.58,0.0,671.16
89029,40479,412,2,206.18,0.0,412.36
89030,40480,72,1,1056.29,0.0,1056.29
89031,40480,498,1,592.38,59.24,533.14
89032,40480,410,1,306.16,15.31,290.85
89033,40481,391,2,777.17,155.43,1398.91
89034,40481,313,3,548.86,0.0,1646.58
89035,40481,410,1,306.16,30.62,275.54
89036,40481,268,1,735.4,73.54,661.86
89037,40481,78,1,1233.01,123.3,1109.71
89038,40482,457,1,1547.59,154.76,1392.83
89039,40483,402,2,232.64,0.0,465.28
89040,40483,165,3,440.32,0.0,1320.96
89041,40484,191,1,445.19,0.0,445.19
89042,40484,372,2,425.11,0.0,850.22
89043,40485,199,2,225.97,67.79,384.15
89044,40485,283,1,51.19,0.0,51.19
89045,40486,58,1,213.07,0.0,213.07
89046,40486,169,1,28.08,0.0,28.08
89047,40487,431,1,1014.36,101.44,912.92
89048,40487,488,1,858.44,42.92,815.52
89049,40487,153,1,475.69,71.35,404.34
89050,40488,110,1,1839.27,0.0,1839.27
89051,40489,300,2,1196.68,0.0,2393.36
89052,40489,145,2,771.94,77.19,1466.69
89053,40489,324,1,138.85,6.94,131.91
89054,40489,28,1,84.91,8.49,76.42
89055,40490,405,1,307.63,0.0,307.63
