id_cliente,nome_cliente,data_cadastro,cep,cidade,uf,segmento_cliente,status_cliente
4311,Cliente 04311,2025-09-27,,,,Recorrente,Ativo
4312,Cliente 04312,2025-08-08,,,,Novo,Ativo
4313,Cliente 04313,2024-06-14,,,,Novo,Ativo
4314,Cliente 04314,2024-01-22,,,,Novo,Ativo
4315,Cliente 04315,2024-06-02,,,,Novo,Ativo
4316,Cliente 04316,2025-03-14,,,,Novo,Ativo
4317,Cliente 04317,2024-10-21,,,,Novo,Ativo
4318,Cliente 04318,2024-08-06,,,,Novo,Ativo
4319,Cliente 04319,2025-10-30,,,,Novo,Ativo
4320,Cliente 04320,2025-05-09,,,,Novo,Inativo
4321,Cliente 04321,2024-08-17,,,,Novo,Ativo
4322,Cliente 04322,2024-01-20,,,,Recorrente,Ativo
4323,Cliente 04323,2025-07-06,,,,Novo,Ativo
4324,Cliente 04324,2024-05-27,,,,VIP,Ativo
4325,Cliente 04325,2024-04-17,,,,Novo,Ativo
4326,Cliente 04326,2025-02-06,,,,Novo,Ativo
4327,Cliente 04327,2025-08-18,,,,Novo,Ativo
4328,Cliente 04328,2025-04-27,,,,Novo,Ativo
4329,Cliente 04329,2025-01-01,,,,Recorrente,Ativo
4330,Cliente 04330,2025-02-17,,,,Novo,Ativo
4331,Cliente 04331,2024-11-04,,,,VIP,Ativo
4332,Cliente 04332,2024-05-13,,,,Recorrente,Ativo
4333,Cliente 04333,2025-12-19,,,,Novo,Inativo
4334,Cliente 04334,2024-10-09,,,,Novo,Ativo
4335,Cliente 04335,2024-03-13,,,,Recorrente,Ativo
4336,Cliente 04336,2025-04-25,,,,Novo,Ativo
4337,Cliente 04337,2024-12-17,,,,Recorrente,Ativo
4338,Cliente 04338,2025-07-13,,,,Novo,Ativo
4339,Cliente 04339,2024-11-21,,,,Novo,Ativo
4340,Cliente 04340,2025-03-18,,,,Novo,Ativo
4341,Cliente 04341,2024-04-09,,,,Novo,Ativo
4342,Cliente 04342,2024-02-28,,,,Recorrente,Ativo
4343,Cliente 04343,2025-05-22,,,,Novo,Ativo
4344,Cliente 04344,2024-09-14,,,,Recorrente,Ativo
4345,Cliente 04345,2025-02-16,,,,Novo,Ativo
4346,Cliente 04346,2025-03-27,,,,Novo,Ativo
4347,Cliente 04347,2024-03-05,,,,Novo,Inativo
4348,Cliente 04348,2025-08-17,,,,Novo,Ativo
4349,Cliente 04349,2024-06-02,,,,Novo,Ativo
4350,Cliente 04350,2024-09-22,,,,Novo,Ativo
4351,Cliente 04351,2024-03-19,,,,Recorrente,Ativo
4352,Cliente 04352,2024-11-10,,,,Novo,Inativo
4353,Cliente 04353,2025-10-23,,,,Novo,Ativo
4354,Cliente 04354,2025-07-13,,,,Recorrente,Ativo
4355,Cliente 04355,2024-09-04,,,,Recorrente,Ativo
4356,Cliente 04356,2025-09-01,,,,Novo,Ativo
4357,Cliente 04357,2025-02-17,,,,Novo,Ativo
4358,Cliente 04358,2024-01-25,,,,Recorrente,Ativo
4359,Cliente 04359,2024-10-10,,,,Recorrente,Ativo
4360,Cliente 04360,2025-03-24,,,,Novo,Ativo
4361,Cliente 04361,2024-10-27,,,,Novo,Ativo
4362,Cliente 04362,2024-03-08,,,,Recorrente,Ativo
4363,Cliente 04363,2024-01-07,,,,Novo,Ativo
4364,Cliente 04364,2024-05-16,,,,VIP,Ativo
4365,Cliente 04365,2024-06-12,,,,Novo,Ativo
4366,Cliente 04366,2024-03-23,,,,Recorrente,Ativo
4367,Cliente 04367,2025-10-11,,,,Novo,Ativo
4368,Cliente 04368,2025-02-23,,,,Novo,Ativo
4369,Cliente 04369,2024-03-13,,,,Recorrente,Ativo
4370,Cliente 04370,2024-08-24,,,,Novo,Inativo
4371,Cliente 04371,2024-02-15,,,,Novo,Inativo
4372,Cliente 04372,2025-09-09,,,,Novo,Ativo
4373,Cliente 04373,2024-09-18,,,,Novo,Ativo
4374,Cliente 04374,2024-06-24,,,,Novo,Ativo
4375,Cliente 04375,2024-06-14,,,,Recorrente,Ativo
4376,Cliente 04376,2025-10-18,,,,Novo,Ativo
4377,Cliente 04377,2025-01-04,,,,Novo,Ativo
4378,Cliente 04378,2024-02-23,,,,Novo,Ativo
4379,Cliente 04379,2025-11-20,,,,Recorrente,Ativo
4380,Cliente 04380,2025-02-22,,,,Recorrente,Ativo
4381,Cliente 04381,2025-05-21,,,,Novo,Ativo
4382,Cliente 04382,2024-12-06,,,,Novo,Inativo
4383,Cliente 04383,2024-05-06,,,,VIP,Ativo
4384,Cliente 04384,2025-02-12,,,,Novo,Ativo
4385,Cliente 04385,2025-01-01,,,,Recorrente,Ativo
4386,Cliente 04386,2024-09-27,,,,Recorrente,Ativo
4387,Cliente 04387,2025-10-05,,,,Recorrente,Ativo
4388,Cliente 04388,2025-08-27,,,,Novo,Ativo
4389,Cliente 04389,2025-01-13,,,,Recorrente,Ativo
4390,Cliente 04390,2024-03-13,,,,Recorrente,Ativo
4391,Cliente 04391,2024-09-04,,,,Recorrente,Ativo
4392,Cliente 04392,2024-02-12,,,,Novo,Ativo
4393,Cliente 04393,2025-01-11,,,,Novo,Ativo
4394,Cliente 04394,2024-02-10,,,,Novo,Ativo
4395,Cliente 04395,2024-06-18,,,,Novo,Ativo
4396,Cliente 04396,2024-07-30,,,,Recorrente,Ativo
4397,Cliente 04397,2025-05-07,,,,Novo,Ativo
4398,Cliente 04398,2025-11-10,,,,Novo,Ativo
4399,Cliente 04399,2024-02-08,,,,Novo,Ativo
4400,Cliente 04400,2025-01-03,,,,Recorrente,Ativo
4401,Cliente 04401,2024-05-30,,,,VIP,Ativo
4402,Cliente 04402,2024-04-20,,,,Novo,Ativo
4403,Cliente 04403,2025-04-24,,,,Novo,Ativo
4404,Cliente 04404,2025-03-11,,,,Novo,Ativo
4405,Cliente 04405,2024-02-16,,,,Recorrente,Ativo
4406,Cliente 04406,2025-07-28,,,,Recorrente,Ativo
4407,Cliente 04407,2024-12-31,,,,VIP,Ativo
4408,Cliente 04408,2024-03-09,,,,Novo,Ativo
4409,Cliente 04409,2024-10-25,,,,VIP,Ativo
4410,Cliente 04410,2024-10-22,,,,Novo,Ativo
4411,Cliente 04411,2024-07-21,,,,Recorrente,Ativo
4412,Cliente 04412,2024-03-01,,,,Novo,Ativo
4413,Cliente 04413,2024-11-09,,,,Recorrente,Ativo
4414,Cliente 04414,2024-06-09,,,,Novo,Ativo
4415,Cliente 04415,2024-11-26,,,,Recorrente,Inativo
4416,Cliente 04416,2025-06-11,,,,Recorrente,Ativo
4417,Cliente 04417,2024-12-03,,,,Novo,Ativo
4418,Cliente 04418,2025-08-28,,,,Novo,Inativo
4419,Cliente 04419,2024-10-30,,,,Recorrente,Ativo
4420,Cliente 04420,2025-05-17,,,,Novo,Ativo
4421,Cliente 04421,2025-10-11,,,,Novo,Ativo
4422,Cliente 04422,2024-12-03,,,,Novo,Ativo
4423,Cliente 04423,2025-07-03,,,,Recorrente,Ativo
4424,Cliente 04424,2025-09-30,,,,Novo,Ativo
4425,Cliente 04425,2024-10-01,,,,Novo,Ativo
4426,Cliente 04426,2024-06-12,,,,Novo,Ativo
4427,Cliente 04427,2025-03-18,,,,Novo,Ativo
4428,Cliente 04428,2024-11-14,,,,Recorrente,Ativo
4429,Cliente 04429,2025-08-11,,,,VIP,Ativo
4430,Cliente 04430,2025-05-18,,,,Recorrente,Inativo
4431,Cliente 04431,2025-11-16,,,,Novo,Ativo
4432,Cliente 04432,2025-01-21,,,,VIP,Ativo
4433,Cliente 04433,2025-08-25,,,,Novo,Inativo
4434,Cliente 04434,2025-11-21,,,,Novo,Ativo
4435,Cliente 04435,2025-05-08,,,,VIP,Ativo
4436,Cliente 04436,2025-05-04,,,,Recorrente,Ativo
4437,Cliente 04437,2025-12-21,,,,Recorrente,Ativo
4438,Cliente 04438,2024-03-13,,,,Recorrente,Ativo
4439,Cliente 04439,2025-05-23,,,,Novo,Ativo
4440,Cliente 04440,2025-01-24,,,,Novo,Ativo
4441,Cliente 04441,2025-09-10,,,,Recorrente,Ativo
4442,Cliente 04442,2024-10-21,,,,Novo,Inativo
4443,Cliente 04443,2025-01-03,,,,Novo,Ativo
4444,Cliente 04444,2025-11-24,,,,Recorrente,Ativo
4445,Cliente 04445,2025-07-02,,,,Recorrente,Inativo
4446,Cliente 04446,2025-10-10,,,,Novo,Ativo
4447,Cliente 04447,2025-07-21,,,,Recorrente,Ativo
4448,Cliente 04448,2024-07-05,,,,Recorrente,Ativo
4449,Cliente 04449,2025-03-20,,,,Recorrente,Ativo
4450,Cliente 04450,2025-07-23,,,,Novo,Ativo
4451,Cliente 04451,2024-12-28,,,,Novo,Ativo
4452,Cliente 04452,2024-05-02,,,,Novo,Ativo
4453,Cliente 04453,2024-07-06,,,,Novo,Ativo
4454,Cliente 04454,2025-11-10,,,,Novo,Inativo
4455,Cliente 04455,2025-02-23,,,,Novo,Ativo
4456,Cliente 04456,2025-09-17,,,,Novo,Ativo
4457,Cliente 04457,2024-09-08,,,,VIP,Ativo
4458,Cliente 04458,2025-09-10,,,,Novo,Ativo
4459,Cliente 04459,2025-07-02,,,,Recorrente,Inativo
4460,Cliente 04460,2024-11-30,,,,Recorrente,Ativo
4461,Cliente 04461,2024-04-01,,,,Novo,Inativo
4462,Cliente 04462,2025-06-13,,,,VIP,Ativo
4463,Cliente 04463,2024-03-03,,,,Recorrente,Ativo
4464,Cliente 04464,2025-10-23,,,,Novo,Ativo
4465,Cliente 04465,2025-05-26,,,,Recorrente,Inativo
4466,Cliente 04466,2024-05-18,,,,Novo,Inativo
4467,Cliente 04467,2025-11-28,,,,Recorrente,Ativo
4468,Cliente 04468,2024-07-03,,,,Novo,Ativo
4469,Cliente 04469,2024-07-23,,,,Recorrente,Ativo
4470,Cliente 04470,2024-08-01,,,,Novo,Ativo
4471,Cliente 04471,2024-09-12,,,,Recorrente,Ativo
4472,Cliente 04472,2024-05-14,,,,Novo,Ativo
4473,Cliente 04473,2025-07-26,,,,Recorrente,Inativo
4474,Cliente 04474,2024-03-28,,,,Recorrente,Ativo
4475,Cliente 04475,2024-07-25,,,,Novo,Ativo
4476,Cliente 04476,2024-05-08,,,,Recorrente,Ativo
4477,Cliente 04477,2024-01-03,,,,Novo,Ativo
4478,Cliente 04478,2024-04-30,,,,Recorrente,Inativo
4479,Cliente 04479,2025-01-19,,,,Novo,Ativo
4480,Cliente 04480,2025-09-05,,,,Recorrente,Ativo
4481,Cliente 04481,2024-02-07,,,,Recorrente,Inativo
4482,Cliente 04482,2024-12-06,,,,Novo,Ativo
4483,Cliente 04483,2025-10-06,,,,Novo,Ativo
4484,Cliente 04484,2025-12-14,,,,Novo,Ativo
4485,Cliente 04485,2024-01-21,,,,Recorrente,Ativo
4486,Cliente 04486,2024-08-29,,,,Novo,Ativo
4487,Cliente 04487,2025-03-30,,,,Novo,Ativo
4488,Cliente 04488,2025-09-12,,,,Recorrente,Ativo
4489,Cliente 04489,2024-10-29,,,,Novo,Ativo
4490,Cliente 04490,2025-08-18,,,,Recorrente,Ativo
4491,Cliente 04491,2025-08-17,,,,Novo,Ativo
4492,Cliente 04492,2024-03-09,,,,Novo,Ativo
4493,Cliente 04493,2024-05-08,,,,Recorrente,Ativo
4494,Cliente 04494,2024-07-14,,,,Novo,Ativo
4495,Cliente 04495,2024-05-19,,,,Novo,Ativo
4496,Cliente 04496,2025-03-19,,,,Recorrente,Ativo
4497,Cliente 04497,2024-10-09,,,,Novo,Ativo
4498,Cliente 04498,2024-11-07,,,,VIP,Ativo
4499,Cliente 04499,2025-06-18,,,,VIP,Ativo
4500,Cliente 04500,2025-10-26,,,,Novo,Ativo
4501,Cliente 04501,2024-10-03,,,,Novo,Inativo
4502,Cliente 04502,2024-03-01,,,,Recorrente,Ativo
4503,Cliente 04503,2024-11-14,,,,Novo,Ativo
4504,Cliente 04504,2024-02-21,,,,Novo,Ativo
4505,Cliente 04505,2024-06-01,,,,Recorrente,Ativo
4506,Cliente 04506,2024-11-06,,,,Novo,Ativo
4507,Cliente 04507,2025-06-27,,,,Recorrente,Inativo
4508,Cliente 04508,2025-07-20,,,,Novo,Ativo
4509,Cliente 04509,2025-01-23,,,,Novo,Inativo
4510,Cliente 04510,2025-07-01,,,,Novo,Ativo
4511,Cliente 04511,2025-09-13,,,,VIP,Inativo
4512,Cliente 04512,2024-06-25,,,,Recorrente,Ativo
4513,Cliente 04513,2024-12-27,,,,Recorrente,Ativo
4514,Cliente 04514,2024-11-09,,,,Novo,Ativo
4515,Cliente 04515,2024-04-06,,,,Novo,Ativo
4516,Cliente 04516,2024-07-31,,,,Novo,Ativo
4517,Cliente 04517,2024-05-16,,,,Novo,Ativo
4518,Cliente 04518,2024-01-06,,,,Recorrente,Ativo
4519,Cliente 04519,2024-04-18,,,,Recorrente,Ativo
4520,Cliente 04520,2025-06-30,,,,Novo,Ativo
4521,Cliente 04521,2024-02-08,,,,VIP,Ativo
4522,Cliente 04522,2025-10-23,,,,Novo,Inativo
4523,Cliente 04523,2025-02-28,,,,VIP,Ativo
4524,Cliente 04524,2025-09-21,,,,Novo,Ativo
4525,Cliente 04525,2024-09-17,,,,Novo,Ativo
4526,Cliente 04526,2025-03-01,,,,Novo,Ativo
4527,Cliente 04527,2024-03-27,,,,Novo,Ativo
4528,Cliente 04528,2025-04-09,,,,Recorrente,Ativo
4529,Cliente 04529,2024-03-16,,,,Novo,Ativo
4530,Cliente 04530,2025-04-15,,,,Novo,Ativo
4531,Cliente 04531,2025-02-17,,,,Recorrente,Ativo
4532,Cliente 04532,2025-12-26,,,,Recorrente,Ativo
4533,Cliente 04533,2025-04-01,,,,Recorrente,Inativo
4534,Cliente 04534,2024-10-11,,,,Novo,Ativo
4535,Cliente 04535,2024-08-26,,,,Recorrente,Ativo
4536,Cliente 04536,2025-11-07,,,,Recorrente,Ativo
4537,Cliente 04537,2025-08-21,,,,Novo,Ativo
4538,Cliente 04538,2025-10-14,,,,Novo,Inativo
4539,Cliente 04539,2025-11-02,,,,Novo,Ativo
4540,Cliente 04540,2025-07-11,,,,Novo,Ativo
4541,Cliente 04541,2025-01-06,,,,Novo,Ativo
4542,Cliente 04542,2025-05-09,,,,Novo,Ativo
4543,Cliente 04543,2025-09-15,,,,Recorrente,Ativo
4544,Cliente 04544,2024-02-14,,,,Recorrente,Ativo
4545,Cliente 04545,2025-02-04,,,,VIP,Ativo
4546,Cliente 04546,2024-09-03,,,,Recorrente,Inativo
4547,Cliente 04547,2025-09-07,,,,Novo,Ativo
4548,Cliente 04548,2025-08-19,,,,Recorrente,Ativo
4549,Cliente 04549,2025-03-25,,,,Recorrente,Ativo
4550,Cliente 04550,2025-04-29,,,,Novo,Ativo
4551,Cliente 04551,2025-10-07,,,,Recorrente,Ativo
4552,Cliente 04552,2025-09-11,,,,VIP,Ativo
4553,Cliente 04553,2024-01-18,,,,Novo,Ativo
4554,Cliente 04554,2025-08-28,,,,VIP,Inativo
4555,Cliente 04555,2025-10-23,,,,Novo,Ativo
4556,Cliente 04556,2024-10-15,,,,Novo,Ativo
4557,Cliente 04557,2025-02-17,,,,Novo,Ativo
4558,Cliente 04558,2025-12-21,,,,Recorrente,Ativo
4559,Cliente 04559,2025-09-29,,,,Recorrente,Ativo
4560,Cliente 04560,2024-08-22,,,,VIP,Ativo
4561,Cliente 04561,2025-02-19,,,,Novo,Ativo
4562,Cliente 04562,2025-05-13,,,,Novo,Ativo
4563,Cliente 04563,2025-09-25,,,,Recorrente,Ativo
4564,Cliente 04564,2025-10-11,,,,Recorrente,Ativo
4565,Cliente 04565,2024-04-24,,,,Novo,Ativo
4566,Cliente 04566,2025-11-04,,,,Novo,Ativo
4567,Cliente 04567,2025-12-13,,,,Recorrente,Inativo
4568,Cliente 04568,2024-08-21,,,,Recorrente,Ativo
4569,Cliente 04569,2025-06-23,,,,Novo,Ativo
4570,Cliente 04570,2024-01-11,,,,Novo,Ativo
4571,Cliente 04571,2024-07-24,,,,VIP,Ativo
4572,Cliente 04572,2025-11-09,,,,Recorrente,Ativo
4573,Cliente 04573,2024-09-03,,,,Novo,Ativo
4574,Cliente 04574,2025-07-12,,,,Novo,Ativo
4575,Cliente 04575,2024-05-06,,,,Recorrente,Ativo
4576,Cliente 04576,2024-05-26,,,,Novo,Ativo
4577,Cliente 04577,2024-04-27,,,,Novo,Inativo
4578,Cliente 04578,2025-01-16,,,,Novo,Ativo
4579,Cliente 04579,2025-02-15,,,,Novo,Ativo
4580,Cliente 04580,2025-10-25,,,,Recorrente,Ativo
4581,Cliente 04581,2025-08-06,,,,Novo,Ativo
4582,Cliente 04582,2024-12-28,,,,Recorrente,Ativo
4583,Cliente 04583,2025-05-23,,,,Novo,Ativo
4584,Cliente 04584,2024-05-16,,,,Novo,Ativo
4585,Cliente 04585,2024-06-23,,,,Novo,Ativo
4586,Cliente 04586,2024-10-15,,,,VIP,Ativo
4587,Cliente 04587,2025-04-25,,,,Recorrente,Ativo
4588,Cliente 04588,2024-01-19,,,,Novo,Ativo
4589,Cliente 04589,2024-07-13,,,,Recorrente,Ativo
4590,Cliente 04590,2024-11-25,,,,Recorrente,Ativo
4591,Cliente 04591,2024-06-23,,,,VIP,Ativo
4592,Cliente 04592,2025-03-24,,,,Novo,Ativo
4593,Cliente 04593,2024-12-19,,,,Recorrente,Ativo
4594,Cliente 04594,2025-05-13,,,,Novo,Inativo
4595,Cliente 04595,2024-05-20,,,,Novo,Inativo
4596,Cliente 04596,2024-04-02,,,,VIP,Ativo
4597,Cliente 04597,2024-08-26,,,,Novo,Ativo
4598,Cliente 04598,2024-07-23,,,,Novo,Ativo
4599,Cliente 04599,2025-07-13,,,,Novo,Inativo
4600,Cliente 04600,2025-03-08,,,,Recorrente,Ativo
4601,Cliente 04601,2024-09-01,,,,Recorrente,Ativo
4602,Cliente 04602,2024-11-12,,,,Novo,Ativo
4603,Cliente 04603,2024-10-21,,,,VIP,Ativo
4604,Cliente 04604,2025-10-01,,,,Novo,Ativo
4605,Cliente 04605,2024-10-08,,,,Novo,Inativo
4606,Cliente 04606,2024-01-17,,,,VIP,Ativo
4607,Cliente 04607,2024-03-11,,,,Novo,Ativo
4608,Cliente 04608,2024-09-25,,,,Novo,Ativo
4609,Cliente 04609,2024-11-20,,,,Novo,Ativo
4610,Cliente 04610,2024-10-31,,,,Recorrente,Ativo
4611,Cliente 04611,2025-03-26,,,,Novo,Ativo
4612,Cliente 04612,2024-01-07,,,,VIP,Ativo
4613,Cliente 04613,2024-11-09,,,,Recorrente,Ativo
4614,Cliente 04614,2024-04-12,,,,Novo,Ativo
4615,Cliente 04615,2024-07-11,,,,Recorrente,Ativo
4616,Cliente 04616,2025-07-27,,,,Novo,Ativo
4617,Cliente 04617,2025-06-12,,,,Novo,Ativo
4618,Cliente 04618,2024-06-19,,,,Recorrente,Ativo
4619,Cliente 04619,2025-06-20,,,,VIP,Ativo
4620,Cliente 04620,2024-09-07,,,,Novo,Ativo
4621,Cliente 04621,2025-01-21,,,,Novo,Ativo
4622,Cliente 04622,2024-07-25,,,,Novo,Ativo
4623,Cliente 04623,2025-06-24,,,,Novo,Ativo
4624,Cliente 04624,2025-09-20,,,,Novo,Ativo
4625,Cliente 04625,2025-02-19,,,,Novo,Ativo
4626,Cliente 04626,2025-01-14,,,,Recorrente,Ativo
4627,Cliente 04627,2024-05-23,,,,Novo,Ativo
4628,Cliente 04628,2024-01-25,,,,Novo,Ativo
4629,Cliente 04629,2025-10-29,,,,Recorrente,Ativo
4630,Cliente 04630,2024-03-13,,,,Recorrente,Ativo
4631,Cliente 04631,2025-09-23,,,,Novo,Ativo
4632,Cliente 04632,2024-04-02,,,,Novo,Ativo
4633,Cliente 04633,2025-05-19,,,,Recorrente,Ativo
4634,Cliente 04634,2025-08-20,,,,Novo,Ativo
4635,Cliente 04635,2024-12-01,,,,Novo,Ativo
4636,Cliente 04636,2025-02-28,,,,Recorrente,Ativo
4637,Cliente 04637,2025-05-13,,,,Novo,Ativo
4638,Cliente 04638,2024-12-29,,,,Novo,Ativo
4639,Cliente 04639,2025-09-21,,,,Novo,Ativo
4640,Cliente 04640,2024-07-17,,,,Novo,Ativo
4641,Cliente 04641,2025-12-18,,,,Novo,Ativo
4642,Cliente 04642,2025-02-16,,,,VIP,Ativo
4643,Cliente 04643,2024-12-04,,,,Novo,Ativo
4644,Cliente 04644,2025-10-20,,,,Novo,Ativo
4645,Cliente 04645,2025-03-04,,,,Novo,Ativo
4646,Cliente 04646,2024-05-18,,,,VIP,Inativo
4647,Cliente 04647,2025-11-23,,,,Novo,Inativo
4648,Cliente 04648,2025-06-25,,,,Novo,Inativo
4649,Cliente 04649,2024-02-26,,,,Recorrente,Ativo
4650,Cliente 04650,2024-08-19,,,,Novo,Ativo
4651,Cliente 04651,2025-10-19,,,,Novo,Ativo
4652,Cliente 04652,2025-03-10,,,,Novo,Ativo
4653,Cliente 04653,2025-01-18,,,,Novo,Ativo
4654,Cliente 04654,2025-07-13,,,,Novo,Ativo
4655,Cliente 04655,2024-07-12,,,,Recorrente,Inativo
4656,Cliente 04656,2025-10-09,,,,Novo,Ativo
4657,Cliente 04657,2025-06-17,,,,Recorrente,Ativo
4658,Cliente 04658,2025-06-01,,,,Novo,Ativo
4659,Cliente 04659,2025-12-16,,,,Novo,Ativo
4660,Cliente 04660,2024-07-03,,,,Novo,Ativo
4661,Cliente 04661,2024-10-18,,,,VIP,Ativo
4662,Cliente 04662,2024-11-30,,,,Novo,Ativo
4663,Cliente 04663,2024-04-25,,,,Recorrente,Ativo
4664,Cliente 04664,2024-02-18,,,,Novo,Ativo
4665,Cliente 04665,2025-11-15,,,,Novo,Ativo
4666,Cliente 04666,2024-03-22,,,,Novo,Ativo
4667,Cliente 04667,2024-11-28,,,,Novo,Ativo
4668,Cliente 04668,2025-07-10,,,,Novo,Ativo
4669,Cliente 04669,2024-11-30,,,,Novo,Ativo
4670,Cliente 04670,2025-06-15,,,,Recorrente,Ativo
4671,Cliente 04671,2024-08-08,,,,Novo,Ativo
4672,Cliente 04672,2025-09-26,,,,Recorrente,Inativo
4673,Cliente 04673,2024-11-18,,,,Novo,Ativo
4674,Cliente 04674,2024-01-03,,,,Novo,Ativo
4675,Cliente 04675,2025-11-24,,,,Recorrente,Ativo
4676,Cliente 04676,2024-07-24,,,,Novo,Ativo
4677,Cliente 04677,2024-02-09,,,,Novo,Ativo
4678,Cliente 04678,2024-02-28,,,,Recorrente,Ativo
4679,Cliente 04679,2025-07-27,,,,Recorrente,Ativo
4680,Cliente 04680,2025-10-05,,,,Novo,Inativo
4681,Cliente 04681,2025-05-21,,,,Novo,Ativo
4682,Cliente 04682,2025-07-25,,,,Recorrente,Ativo
4683,Cliente 04683,2024-05-01,,,,Novo,Ativo
4684,Cliente 04684,2025-04-23,,,,Recorrente,Ativo
4685,Cliente 04685,2025-09-10,,,,Novo,Ativo
4686,Cliente 04686,2024-04-05,,,,Novo,Ativo
4687,Cliente 04687,2025-02-17,,,,Recorrente,Ativo
4688,Cliente 04688,2024-08-22,,,,Novo,Ativo
4689,Cliente 04689,2024-03-02,,,,Novo,Ativo
4690,Cliente 04690,2024-09-12,,,,Novo,Ativo
4691,Cliente 04691,2025-07-14,,,,Recorrente,Ativo
4692,Cliente 04692,2024-12-13,,,,Recorrente,Ativo
4693,Cliente 04693,2025-11-01,,,,Novo,Ativo
4694,Cliente 04694,2024-05-03,,,,Novo,Inativo
4695,Cliente 04695,2025-04-26,,,,Recorrente,Ativo
4696,Cliente 04696,2024-11-12,,,,Recorrente,Ativo
4697,Cliente 04697,2025-05-18,,,,Recorrente,Inativo
4698,Cliente 04698,2025-12-19,,,,Novo,Inativo
4699,Cliente 04699,2024-02-17,,,,Recorrente,Ativo
4700,Cliente 04700,2025-02-12,,,,Recorrente,Ativo
4701,Cliente 04701,2024-05-15,,,,Novo,Ativo
4702,Cliente 04702,2024-07-19,,,,Novo,Ativo
4703,Cliente 04703,2024-09-06,,,,Novo,Ativo
4704,Cliente 04704,2024-11-09,,,,Recorrente,Ativo
4705,Cliente 04705,2025-01-02,,,,Novo,Ativo
4706,Cliente 04706,2025-03-04,,,,Recorrente,Ativo
4707,Cliente 04707,2025-04-24,,,,VIP,Ativo
4708,Cliente 04708,2024-11-09,,,,Recorrente,Ativo
4709,Cliente 04709,2025-05-14,,,,VIP,Ativo
4710,Cliente 04710,2025-12-21,,,,VIP,Ativo
4711,Cliente 04711,2024-12-20,,,,Novo,Ativo
4712,Cliente 04712,2025-04-29,,,,Recorrente,Ativo
4713,Cliente 04713,2024-07-29,,,,Novo,Ativo
4714,Cliente 04714,2025-12-04,,,,Recorrente,Ativo
4715,Cliente 04715,2024-02-13,,,,Novo,Ativo
4716,Cliente 04716,2025-06-24,,,,VIP,Ativo
4717,Cliente 04717,2025-07-24,,,,Recorrente,Ativo
4718,Cliente 04718,2025-08-05,,,,Recorrente,Ativo
4719,Cliente 04719,2024-04-01,,,,Novo,Ativo
4720,Cliente 04720,2024-09-21,,,,Novo,Ativo
4721,Cliente 04721,2024-08-07,,,,Recorrente,Ativo
4722,Cliente 04722,2025-03-17,,,,Novo,Ativo
4723,Cliente 04723,2025-02-04,,,,Recorrente,Ativo
4724,Cliente 04724,2025-02-03,,,,Novo,Inativo
4725,Cliente 04725,2025-12-27,,,,Recorrente,Ativo
4726,Cliente 04726,2025-07-29,,,,Novo,Ativo
4727,Cliente 04727,2025-05-04,,,,Recorrente,Inativo
4728,Cliente 04728,2025-04-29,,,,Recorrente,Ativo
4729,Cliente 04729,2025-04-14,,,,Novo,Ativo
4730,Cliente 04730,2025-07-27,,,,Novo,Ativo
4731,Cliente 04731,2025-11-12,,,,Novo,Ativo
4732,Cliente 04732,2025-03-20,,,,Recorrente,Ativo
4733,Cliente 04733,2024-09-25,,,,Novo,Ativo
4734,Cliente 04734,2024-09-23,,,,Recorrente,Ativo
4735,Cliente 04735,2024-02-23,,,,Novo,Ativo
4736,Cliente 04736,2025-06-11,,,,Novo,Ativo
4737,Cliente 04737,2025-06-03,,,,Novo,Ativo
4738,Cliente 04738,2025-09-07,,,,Novo,Ativo
4739,Cliente 04739,2024-02-28,,,,Novo,Ativo
4740,Cliente 04740,2024-02-09,,,,VIP,Ativo
4741,Cliente 04741,2024-08-24,,,,Recorrente,Ativo
4742,Cliente 04742,2025-01-20,,,,Novo,Ativo
4743,Cliente 04743,2025-08-28,,,,Recorrente,Ativo
4744,Cliente 04744,2025-12-16,,,,Recorrente,Inativo
4745,Cliente 04745,2025-10-11,,,,Novo,Ativo
4746,Cliente 04746,2024-10-26,,,,Novo,Ativo
4747,Cliente 04747,2025-01-29,,,,Novo,Ativo
4748,Cliente 04748,2024-07-25,,,,Novo,Ativo
4749,Cliente 04749,2024-12-01,,,,VIP,Ativo
4750,Cliente 04750,2025-08-15,,,,Recorrente,Ativo
4751,Cliente 04751,2025-12-30,,,,Novo,Ativo
4752,Cliente 04752,2025-05-28,,,,Novo,Ativo
4753,Cliente 04753,2024-06-26,,,,Recorrente,Ativo
4754,Cliente 04754,2025-01-30,,,,Recorrente,Ativo
4755,Cliente 04755,2025-01-05,,,,Recorrente,Inativo
4756,Cliente 04756,2025-10-19,,,,Recorrente,Ativo
4757,Cliente 04757,2024-11-13,,,,Novo,Ativo
4758,Cliente 04758,2025-01-03,,,,Recorrente,Ativo
4759,Cliente 04759,2025-01-18,,,,Recorrente,Ativo
4760,Cliente 04760,2024-03-02,,,,Novo,Ativo
4761,Cliente 04761,2025-05-19,,,,Recorrente,Ativo
4762,Cliente 04762,2024-08-26,,,,Novo,Ativo
4763,Cliente 04763,2024-07-13,,,,Novo,Ativo
4764,Cliente 04764,2025-11-08,,,,Novo,Ativo
4765,Cliente 04765,2024-08-09,,,,Novo,Ativo
